SHARECLASS_ID,SHARECLASS_NAME,FUND_NAME,SHARE_CLASS_COUNTER,FUND_FAMILY_NAME,MSTAR_CATEGORY_NAME,MSTAR_GLOB_CATEGORY_NAME,MSTAR_BROAD_CATEGORY,COMMON_SOURCE_SYSTEM,RETURN_NET_1M,RETURN_NET_2M,RETURN_NET_3M,RETURN_NET_6M,RETURN_NET_1Y,RETURN_NET_2Y,RETURN_NET_3Y,RETURN_NET_4Y,RETURN_NET_5Y
F00000N52R                    ,OP-Pohjoismaat Indeksi B,OP-Pohjoismaat Indeksi,2,OP-Rahastoyhti Oy   ,Nordic Equity,Other Europe Equity,Equity,EUROPE,1.52,3.92,4.98,5.01,21.77,6.13,6.6,8.22,11.25
F00000N52S                    ,OP-Pohjoismaat Indeksi II A,OP-Pohjoismaat Indeksi,3,OP-Rahastoyhti Oy   ,Nordic Equity,Other Europe Equity,Equity,EUROPE,1.53,3.96,5.06,5.17,22.18,6.49,6.97,8.6,11.64
F00000N52T                    ,OP-Pohjoismaat Indeksi II B,OP-Pohjoismaat Indeksi,4,OP-Rahastoyhti Oy   ,Nordic Equity,Other Europe Equity,Equity,EUROPE,1.53,3.97,5.06,5.17,22.18,6.5,6.97,8.59,11.63
F00000PVLG                    ,UBS AST Obligationen CHF Inland Indexiert I-X,Obligationen CHF Inland indexiert,1,Anlagestiftung der U,CHF Bond,Other Europe Fixed Income,Bonds/Fixed Income,EUROPE,0.45,-0.49,0.79,-0.23,-1.65,0.26,2.05,2.8,1.9
F000000N6K                    ,Okasan Japan Index 225 DC Fund,Okasan Japan Index 225 DC Fund,1,Okasan Asset Managem,Japan Large-Cap Blend Equity,Japan Equity,Equity,ASIA-PACIFIC,8.09,12.62,11.09,15.35,28.15,8.9,11.61,12.55,21.09
F000000N6N                    ,Okasan Japan Index Open 225,Okasan Japan Index Open 225,1,Okasan Asset Managem,Japan Large-Cap Blend Equity,Japan Equity,Equity,ASIA-PACIFIC,8.05,12.54,10.98,15.12,27.65,8.64,11.42,12.38,20.93
F000000M6L                    ,Okasan Million Index Portfolio,Okasan Million Index Portfolio,1,Okasan Asset Managem,Japan Large-Cap Growth Equity,Japan Equity,Equity,ASIA-PACIFIC,7.81,12.21,10.57,14.39,26.04,7.44,10.16,11.16,19.44
F000003WE6                    ,Okasan Nikkei 225 Index Open,Okasan Nikkei 225 Index Open,1,Okasan Asset Managem,Japan Large-Cap Growth Equity,Japan Equity,Equity,ASIA-PACIFIC,8.06,12.56,11,15.18,27.78,8.77,11.55,12.51,21.07
F00000P5R3                    ,Old Mutual FTSE RAFI All World Feeder Fund A,Old Mutual FTSE RAFI All World Index Feeder Fund,1,Old Mutual Unit Trus,Global Large-Cap Blend Equity,Global Equity Large Cap,Equity,AFRICA,6.33,12.71,11.69,15.17,26.17,12.43,15.71,15.15,20.83
F00000P5R4                    ,Old Mutual FTSE RAFI All World Feeder Fund B,Old Mutual FTSE RAFI All World Index Feeder Fund,2,Old Mutual Unit Trus,Global Large-Cap Blend Equity,Global Equity Large Cap,Equity,AFRICA,6.36,12.77,11.78,15.35,26.56,12.76,15.93,15.38,21.08
F00000P5R5                    ,Old Mutual FTSE RAFI All World Feeder Fund C,Old Mutual FTSE RAFI All World Index Feeder Fund,3,Old Mutual Unit Trus,Global Large-Cap Blend Equity,Global Equity Large Cap,Equity,AFRICA,6.38,12.82,11.86,15.51,26.94,13.13,16.19,15.65,21.37
F000002OL8                    ,Old Mutual International Ireland EUR Pictet Europe Index IRL,Old Mutual International Ireland EUR Pictet Europe Index IRL,1,Old Mutual Internati,Europe Large-Cap Blend Equity,Europe Equity Large Cap,Equity,EUROPE,1.58,5.71,3.8,2.39,16.36,3.8,6.84,6.16,8.51
F000000BWW                    ,Old Mutual International Ireland USD BlackRock GF Japan IRL,Old Mutual International Ireland USD BlackRock GF Japan IRL,1,Old Mutual Internati,Japan Large-Cap Equity,Japan Equity,Equity,EUROPE,4.75,7.3,7.2,14.13,19.48,11.78,8.66,4.23,9.58
F000002OL6                    ,Old Mutual International Ireland USD Pictet Pacific (ex Japan) Index IRL,Old Mutual International Ireland USD Pictet Pacific (ex Japan) Index IRL,1,Old Mutual Internati,Asia-Pacific ex-Japan Equity,Asia ex-Japan Equity,Equity,EUROPE,1.48,1.43,0.73,5.63,17.22,12.26,2.25,1.41,3.82
F000002OL7                    ,Old Mutual International Ireland USD Pictet USA Index IRL,Old Mutual International Ireland USD Pictet USA Index IRL,1,Old Mutual Internati,US Large-Cap Blend Equity,US Equity Large Cap Blend,Equity,EUROPE,2.41,4.59,3.74,7.48,20.26,10.69,8.54,9.57,12.57
F000002OL1                    ,Old Mutual International Isle of Man EUR Pictet Europe Index,Old Mutual International Isle of Man EUR Pictet Europe Index,1,Old Mutual Isle of M,Europe Large-Cap Blend Equity,Europe Equity Large Cap,Equity,EUROPE,1.61,5.7,3.86,2.43,16.39,3.91,6.93,6.18,8.55
F0GBR060NS                    ,OMI IM GBP iShares UK Gilts All Stocks Index Fund (UK),Old Mutual International Isle of Man GBP BlackRock UK Gilts All Stocks Tracker,1,Old Mutual Isle of M,GBP Government Bond,Sterling Fixed Income,Bonds/Fixed Income,EUROPE,0.54,-2.77,-0.94,-2.32,-0.47,3.33,3.58,3.82,2.35
F000000BUH                    ,Old Mutual International Isle of Man GBP UK Index Tracker,Old Mutual International Isle of Man GBP UK Index Tracker,1,Old Mutual Isle of M,UK Large-Cap Value Equity,UK Equity Large Cap,Equity,EUROPE,2.8,1.98,1.58,4.47,11.05,10.59,8.49,5.29,8.24
F000002OL3                    ,Old Mutual International Isle of Man USD Pictet Pacific (ex Japan) Index,Old Mutual International Isle of Man USD Pictet Pacific (ex Japan) Index,1,Old Mutual Isle of M,Asia-Pacific ex-Japan Equity,Asia ex-Japan Equity,Equity,EUROPE,1.46,1.36,0.65,5.55,17.29,12.26,2.12,1.21,3.54
F000002OL2                    ,Old Mutual International Isle of Man USD Pictet USA Index,Old Mutual International Isle of Man USD Pictet USA Index,1,Old Mutual Isle of M,US Large-Cap Blend Equity,US Equity Large Cap Blend,Equity,EUROPE,2.41,4.58,3.71,7.5,20.32,10.68,8.4,9.42,12.48
F000002CYT                    ,Old Mutual RAFI 40 Index Fund A,Old Mutual RAFI 40 Tracker Fund,1,Old Mutual Unit Trus,South Africa & Namibia Equity,Africa Equity,Equity,AFRICA,4.76,3.55,7.29,9.72,18.32,10.27,6.93,7.35,9.98
F000002D2G                    ,Old Mutual RAFI 40 Index Fund B1,Old Mutual RAFI 40 Tracker Fund,2,Old Mutual Unit Trus,South Africa & Namibia Equity,Africa Equity,Equity,AFRICA,4.79,3.6,7.37,9.89,18.66,10.59,7.24,7.66,10.29
F000002D0A                    ,Old Mutual Top 40 Index Fund A,Old Mutual Top 40 Index Fund,1,Old Mutual Unit Trus,South Africa & Namibia Equity,Africa Equity,Equity,AFRICA,6.53,6.04,8.67,12.82,21.93,6.11,7.89,8.71,11.92
F000002RQ9                    ,Old Mutual Top 40 Index Fund B1,Old Mutual Top 40 Index Fund,2,Old Mutual Unit Trus,South Africa & Namibia Equity,Africa Equity,Equity,AFRICA,6.56,6.09,8.75,13.07,22.37,6.44,8.22,9.03,12.25
F0GBR054F9                    ,Old Mutual UK Index Fund A GBP Acc,Old Mutual UK Index Fund,1,Old Mutual Investmen,UK Large-Cap Blend Equity,UK Equity Large Cap,Equity,GBR,1.84,1.71,2.03,5.45,12.71,11.94,8.81,6.9,9.68
F000005GEW                    ,ANZ OA Pen-MoneyForLife Index Moderate DEF,OnePath MoneyForLife Index Moderate,1,OnePath/ANZ Group   ,Multisector Balanced,Allocation,Allocation,AUS-NZL,1.77,2.22,2.35,2.24,8.13,5.03,4.04,4.46,5.94
F000005GEY                    ,ANZ OA Pen-MoneyForLife Index Moderate EF,OnePath MoneyForLife Index Moderate,2,OnePath/ANZ Group   ,Multisector Balanced,Allocation,Allocation,AUS-NZL,1.83,2.34,2.54,2.63,8.95,5.82,4.83,5.25,6.74
F000005GF3                    ,ANZ OA Sup-MoneyForLife Index Moderate DEF,OnePath MoneyForLife Index Moderate,3,OnePath/ANZ Group   ,Multisector Balanced,Allocation,Allocation,AUS-NZL,1.59,1.99,2.12,2,7.26,4.57,3.66,4.01,5.3
F000005GF1                    ,ANZ OA Sup-MoneyForLife Index Moderate EF,OnePath MoneyForLife Index Moderate,4,OnePath/ANZ Group   ,Multisector Balanced,Allocation,Allocation,AUS-NZL,1.65,2.09,2.28,2.33,7.95,5.23,4.32,4.68,5.97
F00000LN24                    ,OA Frontier AP-MoneyForLife Index Moderate,OnePath MoneyForLife Index Moderate,5,OnePath/ANZ Group   ,Multisector Balanced,Allocation,Allocation,AUS-NZL,1.91,2.49,2.77,3.07,9.88,6.72,5.72,6.15,7.65
F00000LN25                    ,OA Frontier PS-MoneyForLife Index Moderate,OnePath MoneyForLife Index Moderate,6,OnePath/ANZ Group   ,Multisector Balanced,Allocation,Allocation,AUS-NZL,1.71,2.23,2.48,2.72,8.78,6.04,5.12,5.48,6.79
F000005GFD                    ,OnePath OA AP-MoneyForLife Index Moderate-EF/Sel,OnePath MoneyForLife Index Moderate,7,OnePath/ANZ Group   ,Multisector Balanced,Allocation,Allocation,AUS-NZL,1.84,2.34,2.54,2.63,8.95,5.82,4.83,5.25,6.74
F000005GFF                    ,OnePath OA AP-MoneyForLife Index Moderate-NEF,OnePath MoneyForLife Index Moderate,8,OnePath/ANZ Group   ,Multisector Balanced,Allocation,Allocation,AUS-NZL,1.77,2.21,2.35,2.24,8.13,5.02,4.04,4.46,5.94
F000005GF8                    ,OnePath OA PS-MoneyForLife Index Moderate-EF/Sel,OnePath MoneyForLife Index Moderate,9,OnePath/ANZ Group   ,Multisector Balanced,Allocation,Allocation,AUS-NZL,1.65,2.09,2.28,2.32,7.95,5.24,4.32,4.68,5.97
F000005GET                    ,OnePath OA PS-MoneyForLife Index Moderate-NEF,OnePath MoneyForLife Index Moderate,10,OnePath/ANZ Group   ,Multisector Balanced,Allocation,Allocation,AUS-NZL,1.59,1.99,2.12,1.99,7.26,4.56,3.66,4.01,5.3
F0AUS06H2C                    ,ANZ OA Inv-Vanguard Australian Shares Index EF,OnePath Vanguard Australian Shares Index,1,OnePath/ANZ Group   ,Equity Australia Large Blend,Australia Equity,Equity,AUS-NZL,3.88,3.8,4.45,1.44,14.04,9.02,5.21,5.07,8.43
F0AUS06H2D                    ,ANZ OA Inv-Vanguard Australian Shares Index NEF,OnePath Vanguard Australian Shares Index,2,OnePath/ANZ Group   ,Equity Australia Large Blend,Australia Equity,Equity,AUS-NZL,3.81,3.66,4.23,1.01,13.23,8.4,4.54,4.35,7.65
F00000LKY7                    ,OA Frontier IP-Vanguard Australian Shares Index,OnePath Vanguard Australian Shares Index,3,OnePath/ANZ Group   ,Equity Australia Large Blend,Australia Equity,Equity,AUS-NZL,3.95,3.94,4.66,1.85,15.11,10.19,6.27,6.07,9.42
F0AUS0608Y                    ,OnePath OA IP-Vanguard Australian Shares Index Trust-EF/Sel,OnePath Vanguard Australian Shares Index,4,OnePath/ANZ Group   ,Equity Australia Large Blend,Australia Equity,Equity,AUS-NZL,3.88,3.73,4.38,1.36,13.95,8.98,5.18,5.05,8.41
F0AUS0608Z                    ,OnePath OA IP-Vanguard Australian Shares Index Trust-NEF,OnePath Vanguard Australian Shares Index,5,OnePath/ANZ Group   ,Equity Australia Large Blend,Australia Equity,Equity,AUS-NZL,3.81,3.66,4.23,1.01,13.23,8.4,4.54,4.35,7.65
F0AUS05E3K                    ,OnePath OA IP-Vanguard International Shares Index-NEF,OnePath Vanguard International Shares Index,1,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,4.07,7.46,8.14,5.84,19.42,5.18,11.03,12.04,16.33
F0AUS06H2U                    ,ANZ OA Pen-Vanguard International Shares Index EF,OnePath Vanguard Intl Shares Index,1,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,4.15,7.61,8.39,6.29,20.44,6.13,11.94,12.93,17.24
F0AUS06H2V                    ,ANZ OA Pen-Vanguard International Shares Index NEF,OnePath Vanguard Intl Shares Index,2,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,4.08,7.48,8.18,5.88,19.53,5.33,11.11,12.09,16.37
F0AUS06H6E                    ,ANZ OA Sup-Vanguard International Shares Index EF,OnePath Vanguard Intl Shares Index,3,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,3.76,6.84,7.52,5.76,18.35,5.75,11.19,12.07,15.92
F0AUS06H6F                    ,ANZ OA Sup-Vanguard International Shares Index NEF,OnePath Vanguard Intl Shares Index,4,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,3.71,6.73,7.35,5.41,17.59,5.08,10.49,11.36,15.18
F0AUS06HAC                    ,ANZ OA TAP-Vanguard International Shares Index EF,OnePath Vanguard Intl Shares Index,5,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,4.15,7.61,8.38,6.28,20.43,6.13,11.94,12.93,17.24
F0AUS06HAD                    ,ANZ OA TAP-Vanguard International Shares Index NEF,OnePath Vanguard Intl Shares Index,6,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,4.08,7.48,8.18,5.88,19.53,5.33,11.11,12.08,16.37
F00000LN4A                    ,OA Frontier AP-Vanguard International Shares Index,OnePath Vanguard Intl Shares Index,7,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,4.22,7.75,8.59,6.68,21.31,6.91,12.76,13.76,18.1
F00000LN3C                    ,OA Frontier PS-Vanguard International Shares Index,OnePath Vanguard Intl Shares Index,8,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,3.82,6.96,7.7,6.12,19.16,6.48,11.96,12.84,16.72
F0AUS05IKL                    ,OnePath Integra-Vanguard International Shares Index,OnePath Vanguard Intl Shares Index,9,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,3.81,6.94,7.62,5.79,18.5,5.25,11.55,11.83,15.73
F0AUS05E3N                    ,OnePath OA AP-Vanguard International Shares Index-EF/Sel,OnePath Vanguard Intl Shares Index,10,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,3.52,8.01,8.07,6.98,21.88,5.96,11.81,12.95,17.14
F0AUS05E3H                    ,OnePath OA AP-Vanguard International Shares Index-NEF,OnePath Vanguard Intl Shares Index,11,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,3.46,7.88,7.87,6.58,20.97,5.17,10.97,12.11,16.27
F0AUS05E3O                    ,OnePath OA PS-Vanguard International Shares Index-EF/Sel,OnePath Vanguard Intl Shares Index,12,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,3.22,7.2,7.24,6.35,19.61,5.62,11.07,12.09,15.83
F0AUS05E3L                    ,OnePath OA PS-Vanguard International Shares Index-NEF,OnePath Vanguard Intl Shares Index,13,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,3.17,7.08,7.06,6.01,18.85,4.95,10.36,11.38,15.09
F0AUS05E3I                    ,OnePath OA TAP-Vanguard International Shares Index-EF/Sel,OnePath Vanguard Intl Shares Index,14,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,3.52,8.01,8.07,6.98,21.88,5.96,11.81,12.95,17.14
F0AUS05E3J                    ,OnePath OA TAP-Vanguard International Shares Index-NEF,OnePath Vanguard Intl Shares Index,15,OnePath/ANZ Group   ,Equity World Large Blend,Global Equity Large Cap,Equity,AUS-NZL,3.46,7.88,7.87,6.58,20.97,5.17,10.97,12.11,16.27
F0AUS06H2E                    ,ANZ OA Inv-Vanguard International Shares Index Hedged EF,OnePath Vanguard Intl Shares Index H,1,OnePath/ANZ Group   ,Equity World - Currency Hedged,Global Equity,Equity,AUS-NZL,2.55,4.97,5.09,8.33,21.6,10.98,9.5,10.52,14.01
F0AUS06H2F                    ,ANZ OA Inv-Vanguard International Shares Index Hedged NEF,OnePath Vanguard Intl Shares Index H,2,OnePath/ANZ Group   ,Equity World - Currency Hedged,Global Equity,Equity,AUS-NZL,2.47,4.82,4.87,7.88,20.83,10.39,8.83,9.78,13.2
F00000LKYG                    ,OA Frontier IP-Vanguard International Shares Index (Hedged),OnePath Vanguard Intl Shares Index H,3,OnePath/ANZ Group   ,Equity World - Currency Hedged,Global Equity,Equity,AUS-NZL,2.61,5.09,5.28,8.76,22.78,12.13,10.55,11.52,15
F0AUS06091                    ,OnePath OA IP-Vanguard International Shares Index Hedged Trust-NEF,OnePath Vanguard Intl Shares Index H,4,OnePath/ANZ Group   ,Equity World - Currency Hedged,Global Equity,Equity,AUS-NZL,2.47,4.82,4.87,7.88,20.83,10.39,8.83,9.78,13.2
F0AUS06H5Z                    ,ANZ OA Pen-Vanguard International Shares Index Hedged NEF,OnePath Vanguard Intl Shares Index Hedged,1,OnePath/ANZ Group   ,Equity World - Currency Hedged,Global Equity,Equity,AUS-NZL,2.48,4.84,4.9,7.93,20.95,10.51,8.95,9.93,13.34
F0AUS07323                    ,OnePath Integra-Vanguard International Shares Index (Hedged),OnePath Vanguard Intl Shares Index Hedged,2,OnePath/ANZ Group   ,Equity World - Currency Hedged,Global Equity,Equity,AUS-NZL,2.55,4.95,4.37,7,18.79,9.56,9.2,9.38,12.57
F0AUS060A5                    ,OnePath OA AP-Vanguard International Shares Index (Hedged)-EF/Sel,OnePath Vanguard Intl Shares Index Hedged,3,OnePath/ANZ Group   ,Equity World - Currency Hedged,Global Equity,Equity,AUS-NZL,2.19,5.08,5.07,8.51,23.03,11.17,9.98,10.85,14.04
F0AUS060A6                    ,OnePath OA AP-Vanguard International Shares Index (Hedged)-NEF,OnePath Vanguard Intl Shares Index Hedged,4,OnePath/ANZ Group   ,Equity World - Currency Hedged,Global Equity,Equity,AUS-NZL,2.12,4.94,4.87,8.1,22.1,10.34,9.15,10.02,13.19
F0AUS0609L                    ,OnePath OA PS-Vanguard International Shares Index (Hedged)-EF/Sel,OnePath Vanguard Intl Shares Index Hedged,5,OnePath/ANZ Group   ,Equity World - Currency Hedged,Global Equity,Equity,AUS-NZL,2.02,4.6,4.6,7.56,20.46,9.95,8.95,9.76,12.61
F0AUS0609M                    ,OnePath OA PS-Vanguard International Shares Index (Hedged)-NEF,OnePath Vanguard Intl Shares Index Hedged,6,OnePath/ANZ Group   ,Equity World - Currency Hedged,Global Equity,Equity,AUS-NZL,1.97,4.48,4.43,7.21,19.69,9.25,8.26,9.07,11.9
F0AUS060AT                    ,OnePath OA TAP-Vanguard International Shares Index (Hedged)-EF/Sel,OnePath Vanguard Intl Shares Index Hedged,7,OnePath/ANZ Group   ,Equity World - Currency Hedged,Global Equity,Equity,AUS-NZL,2.18,5.08,5.07,8.5,23.02,11.17,9.98,10.85,14.04
F0AUS060AU                    ,OnePath OA TAP-Vanguard International Shares Index (Hedged)-NEF,OnePath Vanguard Intl Shares Index Hedged,8,OnePath/ANZ Group   ,Equity World - Currency Hedged,Global Equity,Equity,AUS-NZL,2.12,4.95,4.88,8.1,22.11,10.34,9.15,10.02,13.19
F00000LQXR                    ,ANZ ASA-Vanguard Property Securities Index,OnePath Vanguard Property Securities Index,1,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,1.92,2.37,3.76,-1.42,7.24,6.6,9.59,10.73,10.92
F0AUS06H2G                    ,ANZ OA Inv-Vanguard Property Securities Index Trust EF,OnePath Vanguard Property Securities Index,2,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,2.13,2.57,4.04,-2.12,6.84,5.79,9.29,10.64,10.91
F0AUS06H2H                    ,ANZ OA Inv-Vanguard Property Securities Index Trust NEF,OnePath Vanguard Property Securities Index,3,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,2.05,2.42,3.82,-2.53,6.16,5.23,8.62,9.9,10.13
F00000LN4B                    ,OA Frontier AP-Vanguard Property Securities Index,OnePath Vanguard Property Securities Index,4,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,2.17,2.67,4.22,-1.68,7.98,6.97,10.4,11.7,11.93
F00000LKYE                    ,OA Frontier IP-Vanguard Property Securities Index,OnePath Vanguard Property Securities Index,5,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,2.18,2.68,4.23,-1.75,7.86,6.91,10.37,11.66,11.9
F00000LN3D                    ,OA Frontier PS-Vanguard Property Securities Index,OnePath Vanguard Property Securities Index,6,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,1.9,2.34,3.7,-1.52,7.02,6.38,9.37,10.51,10.71
F0AUS05IL6                    ,OnePath Integra-Vanguard Property Securities Index,OnePath Vanguard Property Securities Index,7,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,1.82,2.21,3.5,-1.83,6.22,5.64,9.05,9.86,9.89
F0AUS060A7                    ,OnePath OA AP-Vanguard Property Securities Index-EF/Sel,OnePath Vanguard Property Securities Index,8,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,2.48,2.59,2.92,-2.48,7.56,6.88,9.54,11,11.3
F0AUS060A8                    ,OnePath OA AP-Vanguard Property Securities Index-NEF,OnePath Vanguard Property Securities Index,9,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,2.42,2.45,2.73,-2.85,6.75,6.08,8.72,10.17,10.47
F0AUS0609N                    ,OnePath OA PS-Vanguard Property Securities Index-EF/Sel,OnePath Vanguard Property Securities Index,10,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,2.2,2.25,2.54,-2.25,6.6,6.25,8.55,9.84,10.11
F0AUS0609O                    ,OnePath OA PS-Vanguard Property Securities Index-NEF,OnePath Vanguard Property Securities Index,11,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,2.16,2.16,2.39,-2.56,5.93,5.58,7.87,9.14,9.41
F0AUS060AV                    ,OnePath OA TAP-Vanguard Property Securities Index-EF/Sel,OnePath Vanguard Property Securities Index,12,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,2.48,2.59,2.92,-2.48,7.56,6.88,9.54,11,11.3
F0AUS060AW                    ,OnePath OA TAP-Vanguard Property Securities Index-NEF,OnePath Vanguard Property Securities Index,13,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,2.42,2.46,2.73,-2.85,6.75,6.08,8.72,10.17,10.47
F0AUS06092                    ,OnePath OA IP-Vanguard Property Securities Index Trust-EF/Sel,OnePath Vanguard Prp Securities Index,1,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,2.13,2.5,3.97,-2.19,6.76,5.75,9.27,10.62,10.89
F0AUS06093                    ,OnePath OA IP-Vanguard Property Securities Index Trust-NEF,OnePath Vanguard Prp Securities Index,2,OnePath/ANZ Group   ,Equity Australia Real Estate,Real Estate Sector Equity,Equity,AUS-NZL,2.05,2.42,3.82,-2.53,6.16,5.23,8.62,9.9,10.13
FOUSA06V8R                    ,Oppenheimer Financials Sector Revenue ETF,Oppenheimer Financials Sector Revenue ETF,1,OppenheimerFunds    ,Financial,Financials Sector Equity,Equity,FE_ALL,3.05,7.77,5.84,13.35,35.58,17.85,12.01,13.25,17.81
